time_hours,T_stable_K,t_cool_s,sigma_T_K,group_id
3250,82.30540002,326.6213268,1.199197901,9
3260,82.30577456,326.7360362,1.202064372,9
3270,82.30614298,326.8511085,1.204930843,9
3280,82.30650537,326.9665449,1.207797313,9
3290,82.30686184,327.0823467,1.210663784,9
3300,82.30721248,327.1985149,1.213530255,9
3310,82.30755739,327.3150509,1.216396726,9
3320,82.30789666,327.4319557,1.219263197,9
3330,82.30823039,327.5492306,1.222129668,9
3340,82.30855866,327.6668768,1.224996138,9
3350,82.30888156,327.7848955,1.227862609,9
3360,82.30919919,327.9032879,1.23072908,9
3370,82.30951162,328.0220553,1.233595551,9
3380,82.30981894,328.1411987,1.236462022,9
3390,82.31012124,328.2607195,1.239328492,9
3400,82.3104186,328.3806189,1.242194963,9
3410,82.3107111,328.500898,1.245061434,9
3420,82.31099882,328.6215583,1.247927905,9
3430,82.31128183,328.7426007,1.250794376,9
3440,82.31156022,328.8640267,1.253660847,9
3450,82.31183406,328.9858375,1.256527317,9
3460,82.31210342,329.1080343,1.259393788,9
3470,82.31236837,329.2306183,1.262260259,9
3480,82.312629,329.3535909,1.26512673,9
3490,82.31288536,329.4769532,1.267993201,9
3500,82.31313754,329.6007066,1.270859672,9
3510,82.31338559,329.7248523,1.273726142,9
3520,82.31362959,329.8493916,1.276592613,9
3530,82.3138696,329.9743258,1.279459084,9
3540,82.31410568,330.0996561,1.282325555,9
3550,82.31433791,330.2253839,1.285192026,9
3560,82.31456633,330.3515104,1.288058496,9
3570,82.31479103,330.4780369,1.290924967,9
3580,82.31501205,330.6049647,1.293791438,9
3590,82.31522946,330.7322951,1.296657909,9
3600,82.31544331,330.8600295,1.29952438,9
3610,82.31565367,330.9881691,1.302390851,9
3620,82.31586059,331.1167153,1.305257321,9
3630,82.31606413,331.2456693,1.308123792,9
3640,82.31626434,331.3750326,1.310990263,9
3650,82.31646128,331.5048063,1.313856734,9
3660,82.316655,331.634992,1.316723205,9
3670,82.31684555,331.7655908,1.319589676,9
3680,82.31703298,331.8966042,1.322456146,9
3690,82.31721736,332.0280334,1.325322617,9
3700,82.31739871,332.1598799,1.328189088,9
3710,82.31757711,332.292145,1.331055559,9
3720,82.31775259,332.4248301,1.33392203,9
3730,82.31792519,332.5579364,1.3367885,9
3740,82.31809498,332.6914654,1.339654971,9
3750,82.31826199,332.8254185,1.342521442,9
3760,82.31842627,332.959797,1.345387913,9
3770,82.31858787,333.0946023,1.348254384,9
3780,82.31874682,333.2298359,1.351120855,9
3790,82.31890318,333.365499,1.353987325,9
3800,82.31905698,333.501593,1.356853796,9
3810,82.31920827,333.6381195,1.359720267,9
3820,82.31935708,333.7750798,1.362586738,9
3830,82.31950346,333.9124752,1.365453209,9
3840,82.31964745,334.0503072,1.36831968,9
3850,82.31978908,334.1885773,1.37118615,9
3860,82.3199284,334.3272868,1.374052621,9
3870,82.32006544,334.4664372,1.376919092,9
3880,82.32020024,334.6060299,1.379785563,9
3890,82.32033283,334.7460663,1.382652034,9
3900,82.32046326,334.8865479,1.385518504,9
3910,82.32059156,335.0274761,1.388384975,9
3920,82.32071776,335.1688524,1.391251446,9
3930,82.3208419,335.3106782,1.394117917,9
3940,82.320964,335.452955,1.396984388,9
3950,82.32108411,335.5956843,1.399850859,9
3960,82.32120226,335.7388675,1.402717329,9
3970,82.32131848,335.882506,1.4055838,9
3980,82.32143279,336.0266015,1.408450271,9
3990,82.32154524,336.1711553,1.411316742,9
4000,82.32165585,336.3161689,1.414183213,9
4010,82.32176465,336.4616439,1.417049684,9
4020,82.32187168,336.6075817,1.419916154,9
4030,82.32197695,336.7539839,1.422782625,9
4040,82.3220805,336.9008519,1.425649096,9
4050,82.32218236,337.0481872,1.428515567,9
4060,82.32228256,337.1959915,1.431382038,9
4070,82.32238111,337.3442661,1.434248508,9
4080,82.32247806,337.4930126,1.437114979,9
4090,82.32257342,337.6422326,1.43998145,9
4100,82.32266722,337.7919276,1.442847921,9
4110,82.32275949,337.9420992,1.445714392,9
4120,82.32285025,338.0927488,1.448580863,9
4130,82.32293953,338.243878,1.451447333,9
4140,82.32302734,338.3954884,1.454313804,9
4150,82.32311372,338.5475816,1.457180275,9
4160,82.32319869,338.7001591,1.460046746,9
4170,82.32328227,338.8532225,1.462913217,9
4180,82.32336449,339.0067734,1.465779688,9
4190,82.32344536,339.1608133,1.468646158,9
4200,82.32352491,339.3153439,1.471512629,9
4210,82.32360315,339.4703666,1.4743791,9
4220,82.32368012,339.6258833,1.477245571,9
4230,82.32375583,339.7818953,1.480112042,9
4240,82.3238303,339.9384044,1.482978512,9
4250,82.32390356,340.0954122,1.485844983,9
4260,82.32397562,340.2529202,1.488711454,9
4270,82.3240465,340.4109301,1.491577925,9
4280,82.32411622,340.5694436,1.494444396,9
4290,82.3241848,340.7284622,1.497310867,9
4300,82.32425226,340.8879876,1.500177337,9
4310,82.32431862,341.0480214,1.503043808,9
4320,82.32438389,341.2085654,1.505910279,9
4330,82.3244481,341.3696211,1.50877675,9
4340,82.32451125,341.5311903,1.511643221,9
4350,82.32457338,341.6932745,1.514509692,9
4360,82.32463448,341.8558754,1.517376162,9
4370,82.32469459,342.0189948,1.520242633,9
4380,82.32475372,342.1826344,1.523109104,9
4390,82.32481188,342.3467957,1.525975575,9
4400,82.32486909,342.5114805,1.528842046,9
4410,82.32492536,342.6766905,1.531708516,9
4420,82.32498072,342.8424274,1.534574987,9
4430,82.32503517,343.008693,1.537441458,9
4440,82.32508873,343.1754888,1.540307929,9
4450,82.32514141,343.3428167,1.5431744,9
4460,82.32519323,343.5106784,1.546040871,9
4470,82.32524421,343.6790756,1.548907341,9
4480,82.32529435,343.8480101,1.551773812,9
4490,82.32534367,344.0174835,1.554640283,9
4500,82.32539219,344.1874977,1.557506754,9
4510,82.32543991,344.3580544,1.560373225,9
4520,82.32548685,344.5291554,1.563239696,9
4530,82.32553303,344.7008023,1.566106166,9
4540,82.32557845,344.8729971,1.568972637,9
4550,82.32562313,345.0457415,1.571839108,9
4560,82.32566708,345.2190372,1.574705579,9
4570,82.3257103,345.3928861,1.57757205,9
4580,82.32575283,345.5672899,1.580438521,9
4590,82.32579465,345.7422505,1.583304991,9
4600,82.3258358,345.9177696,1.586171462,9
4610,82.32587627,346.0938491,1.589037933,9
4620,82.32591608,346.2704908,1.591904404,9
4630,82.32595524,346.4476965,1.594770875,9
4640,82.32599376,346.625468,1.597637345,9
4650,82.32603165,346.8038072,1.600503816,9
4660,82.32606891,346.982716,1.603370287,9
4670,82.32610558,347.1621961,1.606236758,9
4680,82.32614164,347.3422495,1.609103229,9
4690,82.32617711,347.5228779,1.6119697,9
4700,82.326212,347.7040833,1.61483617,9
4710,82.32624632,347.8858676,1.617702641,9
4720,82.32628008,348.0682325,1.620569112,9
4730,82.32631329,348.2511801,1.623435583,9
4740,82.32634595,348.4347121,1.626302054,9
4750,82.32637809,348.6188305,1.629168525,9
4760,82.32640969,348.8035372,1.632034995,9
4770,82.32644078,348.9888341,1.634901466,9
4780,82.32647136,349.1747232,1.637767937,9
4790,82.32650145,349.3612062,1.640634408,9
4800,82.32653103,349.5482852,1.643500879,9
4810,82.32656014,349.7359622,1.646367349,9
4820,82.32658877,349.9242389,1.64923382,9
4830,82.32661693,350.1131175,1.652100291,9
4840,82.32664463,350.3025997,1.654966762,9
4850,82.32667188,350.4926877,1.657833233,9
4860,82.32669869,350.6833834,1.660699704,9
4870,82.32672505,350.8746887,1.663566174,9
4880,82.32675099,351.0666056,1.666432645,9
4890,82.3267765,351.2591361,1.669299116,9
4900,82.32680159,351.4522822,1.672165587,9
4910,82.32682627,351.646046,1.675032058,9
4920,82.32685055,351.8404293,1.677898529,9
4930,82.32687444,352.0354342,1.680764999,9
4940,82.32689793,352.2310628,1.68363147,9
4950,82.32692104,352.427317,1.686497941,9
4960,82.32694377,352.6241989,1.689364412,9
4970,82.32696613,352.8217105,1.692230883,9
4980,82.32698812,353.0198539,1.695097353,9
4990,82.32700975,353.2186311,1.697963824,9
5000,82.32703103,353.4180442,1.700830295,9
5010,82.32705197,353.6180953,1.703696766,9
5020,82.32707256,353.8187863,1.706563237,9
5030,82.32709281,354.0201194,1.709429708,9
5040,82.32711273,354.2220968,1.712296178,9
5050,82.32713233,354.4247203,1.715162649,9
5060,82.32715161,354.6279923,1.71802912,9
5070,82.32717057,354.8319147,1.720895591,9
5080,82.32718922,355.0364897,1.723762062,9
5090,82.32720757,355.2417194,1.726628533,9
5100,82.32722561,355.4476059,1.729495003,9
5110,82.32724336,355.6541514,1.732361474,9
5120,82.32726083,355.861358,1.735227945,9
5130,82.327278,356.0692278,1.738094416,9
5140,82.3272949,356.277763,1.740960887,9
5150,82.32731152,356.4869658,1.743827357,9
5160,82.32732786,356.6968383,1.746693828,9
5170,82.32734394,356.9073827,1.749560299,9
5180,82.32735976,357.1186011,1.75242677,9
5190,82.32737532,357.3304959,1.755293241,9
5200,82.32739062,357.5430691,1.758159712,9
5210,82.32740568,357.7563229,1.761026182,9
5220,82.32742049,357.9702597,1.763892653,9
5230,82.32743505,358.1848815,1.766759124,9
5240,82.32744938,358.4001907,1.769625595,9
5250,82.32746347,358.6161894,1.772492066,9
5260,82.32747734,358.8328799,1.775358537,9
5270,82.32749097,359.0502644,1.778225007,9
5280,82.32750439,359.2683452,1.781091478,9
5290,82.32751758,359.4871245,1.783957949,9
5300,82.32753056,359.7066047,1.78682442,9
5310,82.32754333,359.926788,1.789690891,9
5320,82.32755588,360.1476766,1.792557361,9
5330,82.32756824,360.3692729,1.795423832,9
5340,82.32758039,360.5915791,1.798290303,9
5350,82.32759234,360.8145976,1.801156774,9
5360,82.3276041,361.0383307,1.804023245,9
5370,82.32761566,361.2627807,1.806889716,9
5380,82.32762704,361.4879499,1.809756186,9
5390,82.32763823,361.7138407,1.812622657,9
5400,82.32764923,361.9404553,1.815489128,9
5410,82.32766006,362.1677963,1.818355599,9
5420,82.32767071,362.3958658,1.82122207,9
5430,82.32768118,362.6246663,1.824088541,9
5440,82.32769149,362.8542002,1.826955011,9
5450,82.32770162,363.0844697,1.829821482,9
5460,82.32771159,363.3154774,1.832687953,9
5470,82.3277214,363.5472256,1.835554424,9
5480,82.32773105,363.7797168,1.838420895,9
5490,82.32774054,364.0129532,1.841287365,9
5500,82.32774987,364.2469374,1.844153836,9
5510,82.32775905,364.4816718,1.847020307,9
5520,82.32776808,364.7171588,1.849886778,9
5530,82.32777697,364.9534009,1.852753249,9
5540,82.32778571,365.1904004,1.85561972,9
5550,82.3277943,365.4281599,1.85848619,9
5560,82.32780276,365.6666819,1.861352661,9
5570,82.32781107,365.9059688,1.864219132,9
5580,82.32781925,366.146023,1.867085603,9
5590,82.3278273,366.3868471,1.869952074,9
5600,82.32783522,366.6284437,1.872818545,9
5610,82.327843,366.8708151,1.875685015,9
5620,82.32785066,367.1139639,1.878551486,9
5630,82.3278582,367.3578926,1.881417957,9
5640,82.32786561,367.6026039,1.884284428,9
5650,82.3278729,367.8481001,1.887150899,9
5660,82.32788007,368.0943838,1.890017369,9
5670,82.32788712,368.3414577,1.89288384,9
5680,82.32789406,368.5893242,1.895750311,9
5690,82.32790088,368.837986,1.898616782,9
5700,82.3279076,369.0874456,1.901483253,9
5710,82.3279142,369.3377057,1.904349724,9
5720,82.32792069,369.5887687,1.907216194,9
5730,82.32792708,369.8406374,1.910082665,9
5740,82.32793337,370.0933143,1.912949136,9
5750,82.32793955,370.346802,1.915815607,9
5760,82.32794563,370.6011033,1.918682078,9
5770,82.32795161,370.8562207,1.921548549,9
5780,82.32795749,371.1121569,1.924415019,9
5790,82.32796328,371.3689145,1.92728149,9
5800,82.32796898,371.6264963,1.930147961,9
5810,82.32797457,371.8849048,1.933014432,9
5820,82.32798008,372.1441428,1.935880903,9
5830,82.3279855,372.404213,1.938747373,9
5840,82.32799083,372.665118,1.941613844,9
5850,82.32799607,372.9268606,1.944480315,9
5860,82.32800123,373.1894435,1.947346786,9
5870,82.3280063,373.4528694,1.950213257,9
5880,82.32801129,373.7171411,1.953079728,9
5890,82.3280162,373.9822613,1.955946198,9
5900,82.32802103,374.2482327,1.958812669,9
5910,82.32802578,374.5150582,1.96167914,9
5920,82.32803045,374.7827404,1.964545611,9
5930,82.32803504,375.0512823,1.967412082,9
5940,82.32803956,375.3206865,1.970278553,9
5950,82.32804401,375.5909559,1.973145023,9
5960,82.32804838,375.8620932,1.976011494,9
5970,82.32805268,376.1341013,1.978877965,9
5980,82.32805691,376.4069831,1.981744436,9
5990,82.32806108,376.6807413,1.984610907,9
6000,82.32806517,376.9553789,1.987477377,9
6010,82.3280692,377.2308986,1.990343848,9
6020,82.32807316,377.5073033,1.993210319,9
6030,82.32807706,377.7845959,1.99607679,9
6040,82.32808089,378.0627793,1.998943261,9
6050,82.32808466,378.3418563,2.001809732,9
6060,82.32808837,378.6218299,2.004676202,9
6070,82.32809202,378.902703,2.007542673,9
6080,82.3280956,379.1844786,2.010409144,9
6090,82.32809913,379.4671594,2.013275615,9
6100,82.32810261,379.7507485,2.016142086,9
6110,82.32810602,380.0352488,2.019008557,9
6120,82.32810938,380.3206633,2.021875027,9
6130,82.32811268,380.606995,2.024741498,9
6140,82.32811594,380.8942468,2.027607969,9
6150,82.32811913,381.1824217,2.03047444,9
6160,82.32812228,381.4715227,2.033340911,9
6170,82.32812537,381.7615528,2.036207381,9
6180,82.32812841,382.052515,2.039073852,9
6190,82.32813141,382.3444124,2.041940323,9
6200,82.32813435,382.637248,2.044806794,9
6210,82.32813725,382.9310248,2.047673265,9
6220,82.3281401,383.2257459,2.050539736,9
6230,82.3281429,383.5214144,2.053406206,9
6240,82.32814566,383.8180333,2.056272677,9
6250,82.32814837,384.1156058,2.059139148,9
6260,82.32815103,384.4141348,2.062005619,9
6270,82.32815366,384.7136236,2.06487209,9
6280,82.32815624,385.0140752,2.067738561,9
6290,82.32815878,385.3154928,2.070605031,9
6300,82.32816127,385.6178795,2.073471502,9
6310,82.32816373,385.9212384,2.076337973,9
6320,82.32816615,386.2255727,2.079204444,9
6330,82.32816852,386.5308856,2.082070915,9
6340,82.32817086,386.8371803,2.084937385,9
6350,82.32817316,387.1444599,2.087803856,9
6360,82.32817542,387.4527276,2.090670327,9
6370,82.32817765,387.7619866,2.093536798,9
6380,82.32817984,388.0722402,2.096403269,9
6390,82.32818199,388.3834916,2.09926974,9
6400,82.32818411,388.6957441,2.10213621,9
6410,82.32818619,389.0090008,2.105002681,9
6420,82.32818824,389.323265,2.107869152,9
6430,82.32819025,389.63854,2.110735623,9
6440,82.32819224,389.9548292,2.113602094,9
6450,82.32819419,390.2721357,2.116468565,9
6460,82.3281961,390.5904629,2.119335035,9
6470,82.32819799,390.9098141,2.122201506,9
6480,82.32819985,391.2301926,2.125067977,9
6490,82.32820167,391.5516017,2.127934448,9
6500,82.32820347,391.8740449,2.130800919,9
6510,82.32820523,392.1975255,2.133667389,9
6520,82.32820697,392.5220467,2.13653386,9
6530,82.32820868,392.8476121,2.139400331,9
6540,82.32821036,393.174225,2.142266802,9
6550,82.32821202,393.5018887,2.145133273,9
6560,82.32821364,393.8306068,2.147999744,9
6570,82.32821524,394.1603826,2.150866214,9
6580,82.32821682,394.4912196,2.153732685,9
6590,82.32821837,394.8231212,2.156599156,9
6600,82.32821989,395.1560908,2.159465627,9
6610,82.32822139,395.490132,2.162332098,9
6620,82.32822286,395.8252482,2.165198569,9
6630,82.32822431,396.1614429,2.168065039,9
6640,82.32822573,396.4987196,2.17093151,9
6650,82.32822714,396.8370819,2.173797981,9
6660,82.32822852,397.1765331,2.176664452,9
6670,82.32822987,397.517077,2.179530923,9
6680,82.32823121,397.858717,2.182397393,9
6690,82.32823252,398.2014566,2.185263864,9
6700,82.32823381,398.5452995,2.188130335,9
6710,82.32823508,398.8902493,2.190996806,9
6720,82.32823633,399.2363095,2.193863277,9
6730,82.32823756,399.5834837,2.196729748,9
6740,82.32823877,399.9317755,2.199596218,9
6750,82.32823996,400.2811887,2.202462689,9
6760,82.32824113,400.6317267,2.20532916,9
6770,82.32824228,400.9833934,2.208195631,9
6780,82.32824341,401.3361922,2.211062102,9
6790,82.32824453,401.690127,2.213928573,9
6800,82.32824562,402.0452014,2.216795043,9
6810,82.3282467,402.4014191,2.219661514,9
6820,82.32824776,402.7587838,2.222527985,9
6830,82.3282488,403.1172992,2.225394456,9
6840,82.32824983,403.4769691,2.228260927,9
6850,82.32825084,403.8377972,2.231127397,9
6860,82.32825183,404.1997873,2.233993868,9
6870,82.3282528,404.5629431,2.236860339,9
6880,82.32825376,404.9272685,2.23972681,9
6890,82.32825471,405.2927672,2.242593281,9
6900,82.32825564,405.6594431,2.245459752,9
6910,82.32825655,406.0272999,2.248326222,9
6920,82.32825745,406.3963415,2.251192693,9
6930,82.32825833,406.7665718,2.254059164,9
6940,82.3282592,407.1379945,2.256925635,9
6950,82.32826006,407.5106137,2.259792106,9
6960,82.3282609,407.8844331,2.262658577,9
6970,82.32826173,408.2594566,2.265525047,9
6980,82.32826254,408.6356882,2.268391518,9
6990,82.32826334,409.0131318,2.271257989,9
7000,82.32826413,409.3917914,2.27412446,9
7010,82.3282649,409.7716708,2.276990931,9
7020,82.32826567,410.152774,2.279857401,9
7030,82.32826642,410.535105,2.282723872,9
7040,82.32826715,410.9186678,2.285590343,9
7050,82.32826788,411.3034664,2.288456814,9
7060,82.32826859,411.6895049,2.291323285,9
7070,82.32826929,412.0767871,2.294189756,9
7080,82.32826998,412.4653172,2.297056226,9
7090,82.32827066,412.8550992,2.299922697,9
7100,82.32827133,413.2461372,2.302789168,9
7110,82.32827199,413.6384352,2.305655639,9
7120,82.32827263,414.0319974,2.30852211,9
7130,82.32827327,414.4268279,2.311388581,9
7140,82.3282739,414.8229307,2.314255051,9
7150,82.32827451,415.22031,2.317121522,9
7160,82.32827512,415.61897,2.319987993,9
7170,82.32827571,416.0189147,2.322854464,9
7180,82.3282763,416.4201484,2.325720935,9
7190,82.32827687,416.8226753,2.328587405,9
7200,82.32827744,417.2264996,2.331453876,9
7210,82.328278,417.6316254,2.334320347,9
7220,82.32827854,418.038057,2.337186818,9
7230,82.32827908,418.4457987,2.340053289,9
7240,82.32827961,418.8548546,2.34291976,9
7250,82.32828014,419.2652291,2.34578623,9
7260,82.32828065,419.6769264,2.348652701,9
7270,82.32828115,420.0899508,2.351519172,9
7280,82.32828165,420.5043067,2.354385643,9
7290,82.32828214,420.9199983,2.357252114,9
7300,82.32828262,421.3370301,2.360118585,9
7310,82.32828309,421.7554063,2.362985055,9
7320,82.32828356,422.1751313,2.365851526,9
7330,82.32828401,422.5962094,2.368717997,9
7340,82.32828446,423.0186452,2.371584468,9
7350,82.32828491,423.442443,2.374450939,9
7360,82.32828534,423.8676071,2.377317409,9
7370,82.32828577,424.2941422,2.38018388,9
7380,82.32828619,424.7220525,2.383050351,9
7390,82.3282866,425.1513426,2.385916822,9
7400,82.32828701,425.5820169,2.388783293,9
7410,82.32828741,426.01408,2.391649764,9
7420,82.32828781,426.4475363,2.394516234,9
7430,82.32828819,426.8823904,2.397382705,9
